16,8,113M,,,0.75
16,9,113M,,,0.76
17,1,113M,,,0.81
17,2,113M,,,0.81
17,3,113M,,,0.70
17,4,113M,,,0.71
17,5,113M,,,0.73
17,6,113M,,,0.74
17,7,113M,,,0.72
17,8,113M,,,0.73
17,9,113M,,,0.72
18,1,114M,,,0.81
18,2,114M,,,0.80
18,3,114M,,,0.68
18,4,114M,,,0.70
18,5,114M,,,0.71
18,6,114M,,,0.70
18,7,114M,,,0.69
18,8,114M,,,0.69
18,9,114M,,,0.70
19,1,100M,,,0.80
19,2,100M,,,0.81
19,3,100M,,,0.67
19,4,100M,,,0.70
19,5,100M,,,0.69
19,6,100M,,,0.69
19,7,100M,,,0.69
19,8,100M,,,0.69
19,9,100M,,,0.70
20,1,113M,,,0.86
20,2,113M,,,0.80
20,3,113M,,,0.72
20,4,113M,,,0.72
20,5,113M,,,0.73
20,6,113M,,,0.74
20,7,113M,,,0.73
20,8,113M,,,0.73
20,9,113M,,,0.73
21,1,107M,,,0.81
21,2,107M,,,0.79
21,3,107M,,,0.70
21,4,107M,,,0.71
21,5,107M,,,0.73
21,6,107M,,,0.67
21,7,107M,,,0.68
21,8,107M,,,0.67
21,9,107M,,,0.67
22,1,113M,,,0.83
22,2,113M,,,0.83
22,3,113M,,,0.72
22,4,113M,,,0.74
22,5,113M,,,0.76
22,6,113M,,,0.87
22,7,113M,,,0.75
22,8,113M,,,0.73
22,9,113M,,,0.75
23,1,113M,,,0.83
23,2,113M,,,0.79
23,3,113M,,,0.68
